"i","j","P_ij","F_ij","sim"
17,7,0.354343693774205,0.0215115071757921,"Sim 1"
18,7,0.214165016957441,0.0125014063162284,"Sim 1"
19,7,0.119202922022118,0.00678148713651052,"Sim 1"
20,7,0.0629733560569965,0.00352949405187803,"Sim 1"
1,8,0.999978555051579,0.0744187742173286,"Sim 1"
2,8,0.999956816115868,0.0744162370333368,"Sim 1"
3,8,0.999913042143232,0.0744111282971387,"Sim 1"
4,8,0.999824903815885,0.0744008426939906,"Sim 1"
5,8,0.999647462162129,0.0743801386589038,"Sim 1"
6,8,0.999290329600899,0.0743384807986034,"Sim 1"
7,8,0.998571926711577,0.0742547336060215,"Sim 1"
8,8,0.9971283708443,0.0740866587599882,"Sim 1"
9,8,0.994234034441075,0.0737504959539567,"Sim 1"
10,8,0.988456247516078,0.0730827204345597,"Sim 1"
11,8,0.977022630089974,0.0717740238155943,"Sim 1"
12,8,0.954782526516713,0.0692759076088878,"Sim 1"
13,8,0.912934227559729,0.0647384383207771,"Sim 1"
14,8,0.838891050423415,0.0571945959102276,"Sim 1"
15,8,0.721115178022863,0.0463242184026276,"Sim 1"
16,8,0.562176500885798,0.0335019288499864,"Sim 1"
17,8,0.389360766050778,0.0215115071757921,"Sim 1"
18,8,0.240489083050889,0.0125014063162284,"Sim 1"
19,8,0.135872897009094,0.00678148713651052,"Sim 1"
20,8,0.0724264853615177,0.00352949405187803,"Sim 1"
1,9,0.999981542106704,0.0744187742173286,"Sim 1"
2,9,0.999962831062897,0.0744162370333368,"Sim 1"
3,9,0.999925153772489,0.0744111282971387,"Sim 1"
4,9,0.99984928964194,0.0744008426939906,"Sim 1"
5,9,0.999696552969971,0.0743801386589038,"Sim 1"
6,9,0.999389120640566,0.0743384807986034,"Sim 1"
7,9,0.998770601378723,0.0742547336060215,"Sim 1"
8,9,0.997527376843365,0.0740866587599882,"Sim 1"
9,9,0.995033198349943,0.0737504959539567,"Sim 1"
10,9,0.990048198133096,0.0730827204345597,"Sim 1"
11,9,0.980159694265923,0.0717740238155943,"Sim 1"
12,9,0.960834277203236,0.0692759076088878,"Sim 1"
13,9,0.924141819978756,0.0647384383207771,"Sim 1"
14,9,0.858148935099512,0.0571945959102276,"Sim 1"
15,9,0.750260105595118,0.0463242184026276,"Sim 1"
16,9,0.598687660112452,0.0335019288499864,"Sim 1"
17,9,0.425557483188341,0.0215115071757921,"Sim 1"
18,9,0.268941421369995,0.0125014063162284,"Sim 1"
19,9,0.154465265083535,0.00678148713651052,"Sim 1"
20,9,0.0831726964939224,0.00352949405187803,"Sim 1"
1,1,0.785834983042559,0.309412058921824,"Sim 2"
2,1,0.768524783499018,0.279967608504013,"Sim 2"
3,1,0.750260105595118,0.253325168012474,"Sim 2"
4,1,0.731058578630005,0.229218090947932,"Sim 2"
5,1,0.710949502625004,0.207405105580459,"Sim 2"
6,1,0.689974481127612,0.187667900220898,"Sim 2"
7,1,0.668187772168166,0.169808938284107,"Sim 2"
8,1,0.645656306225795,0.153649481276419,"Sim 2"
9,1,0.622459331201854,0.13902779992072,"Sim 2"
10,1,0.598687660112452,0.125797555515484,"Sim 2"
11,1,0.574442516811659,0.113826335327866,"Sim 2"
12,1,0.549833997312478,0.102994327362562,"Sim 2"
13,1,0.52497918747894,0.0931931212430906,"Sim 2"
14,1,0.5,0.0843246232043102,"Sim 2"
15,1,0.47502081252106,0.0763000743370432,"Sim 2"
16,1,0.450166002687522,0.069039162259082,"Sim 2"
17,1,0.425557483188341,0.0624692173218734,"Sim 2"
18,1,0.401312339887548,0.0565244853082512,"Sim 2"
19,1,0.377540668798145,0.0511454693421295,"Sim 2"
20,1,0.354343693774205,0.0462783344237698,"Sim 2"
1,2,0.809998433984687,0.309412058921824,"Sim 2"
2,2,0.794129628199053,0.279967608504013,"Sim 2"
3,2,0.777299861174691,0.253325168012474,"Sim 2"
4,2,0.759510916949111,0.229218090947932,"Sim 2"
5,2,0.740774899182154,0.207405105580459,"Sim 2"
6,2,0.721115178022863,0.187667900220898,"Sim 2"
7,2,0.700567142473973,0.169808938284107,"Sim 2"
8,2,0.679178699175393,0.153649481276419,"Sim 2"
9,2,0.657010462673499,0.13902779992072,"Sim 2"
10,2,0.634135591010801,0.125797555515484,"Sim 2"
11,2,0.610639233949222,0.113826335327866,"Sim 2"
12,2,0.58661757891733,0.102994327362562,"Sim 2"
13,2,0.562176500885798,0.0931931212430906,"Sim 2"
14,2,0.537429845343749,0.0843246232043102,"Sim 2"
15,2,0.51249739648421,0.0763000743370432,"Sim 2"
16,2,0.48750260351579,0.069039162259082,"Sim 2"
17,2,0.462570154656251,0.0624692173218734,"Sim 2"
18,2,0.437823499114202,0.0565244853082512,"Sim 2"
19,2,0.41338242108267,0.0511454693421295,"Sim 2"
20,2,0.389360766050778,0.0462783344237698,"Sim 2"
1,3,0.832018385133924,0.309412058921824,"Sim 2"
2,3,0.817574476193644,0.279967608504013,"Sim 2"
3,3,0.802183888558582,0.253325168012474,"Sim 2"
4,3,0.785834983042559,0.229218090947932,"Sim 2"
5,3,0.768524783499018,0.207405105580459,"Sim 2"
6,3,0.750260105595117,0.187667900220898,"Sim 2"
7,3,0.731058578630005,0.169808938284107,"Sim 2"
8,3,0.710949502625004,0.153649481276419,"Sim 2"
9,3,0.689974481127612,0.13902779992072,"Sim 2"
10,3,0.668187772168166,0.125797555515484,"Sim 2"
11,3,0.645656306225795,0.113826335327866,"Sim 2"
12,3,0.622459331201854,0.102994327362562,"Sim 2"
13,3,0.598687660112452,0.0931931212430906,"Sim 2"
14,3,0.574442516811659,0.0843246232043102,"Sim 2"
15,3,0.549833997312478,0.0763000743370432,"Sim 2"
16,3,0.52497918747894,0.069039162259082,"Sim 2"
17,3,0.5,0.0624692173218734,"Sim 2"
18,3,0.47502081252106,0.0565244853082512,"Sim 2"
19,3,0.450166002687522,0.0511454693421295,"Sim 2"
20,3,0.425557483188341,0.0462783344237698,"Sim 2"
1,4,0.85195280196831,0.309412058921824,"Sim 2"
2,4,0.838891050423415,0.279967608504013,"Sim 2"
3,4,0.82491373183596,0.253325168012474,"Sim 2"
4,4,0.809998433984687,0.229218090947932,"Sim 2"
5,4,0.794129628199053,0.207405105580459,"Sim 2"
6,4,0.777299861174691,0.187667900220898,"Sim 2"
7,4,0.759510916949111,0.169808938284107,"Sim 2"
8,4,0.740774899182154,0.153649481276419,"Sim 2"
9,4,0.721115178022863,0.13902779992072,"Sim 2"
10,4,0.700567142473973,0.125797555515484,"Sim 2"
11,4,0.679178699175393,0.113826335327866,"Sim 2"
12,4,0.657010462673499,0.102994327362562,"Sim 2"
13,4,0.634135591010801,0.0931931212430906,"Sim 2"
14,4,0.610639233949222,0.0843246232043102,"Sim 2"
15,4,0.58661757891733,0.0763000743370432,"Sim 2"
16,4,0.562176500885798,0.069039162259082,"Sim 2"
17,4,0.537429845343749,0.0624692173218734,"Sim 2"
18,4,0.51249739648421,0.0565244853082512,"Sim 2"
19,4,0.48750260351579,0.0511454693421295,"Sim 2"
20,4,0.46257015465625,0.0462783344237698,"Sim 2"
1,5,0.869891525637002,0.309412058921824,"Sim 2"
2,5,0.858148935099512,0.279967608504013,"Sim 2"
3,5,0.845534734916465,0.253325168012474,"Sim 2"
4,5,0.832018385133924,0.229218090947932,"Sim 2"
5,5,0.817574476193644,0.207405105580459,"Sim 2"
6,5,0.802183888558582,0.187667900220898,"Sim 2"
7,5,0.785834983042559,0.169808938284107,"Sim 2"
8,5,0.768524783499018,0.153649481276419,"Sim 2"
9,5,0.750260105595118,0.13902779992072,"Sim 2"
10,5,0.731058578630005,0.125797555515484,"Sim 2"
11,5,0.710949502625004,0.113826335327866,"Sim 2"
12,5,0.689974481127612,0.102994327362562,"Sim 2"
13,5,0.668187772168166,0.0931931212430906,"Sim 2"
14,5,0.645656306225795,0.0843246232043102,"Sim 2"
15,5,0.622459331201855,0.0763000743370432,"Sim 2"
16,5,0.598687660112452,0.069039162259082,"Sim 2"
17,5,0.574442516811659,0.0624692173218734,"Sim 2"
18,5,0.549833997312478,0.0565244853082512,"Sim 2"
19,5,0.52497918747894,0.0511454693421295,"Sim 2"
20,5,0.5,0.0462783344237698,"Sim 2"
1,6,0.885947618720209,0.309412058921824,"Sim 2"
2,6,0.875446641812584,0.279967608504013,"Sim 2"
3,6,0.864127102990906,0.253325168012474,"Sim 2"
4,6,0.851952801968311,0.229218090947932,"Sim 2"
5,6,0.838891050423415,0.207405105580459,"Sim 2"
6,6,0.82491373183596,0.187667900220898,"Sim 2"
7,6,0.809998433984687,0.169808938284107,"Sim 2"
8,6,0.794129628199053,0.153649481276419,"Sim 2"
9,6,0.777299861174691,0.13902779992072,"Sim 2"
10,6,0.759510916949111,0.125797555515484,"Sim 2"
11,6,0.740774899182154,0.113826335327866,"Sim 2"
12,6,0.721115178022863,0.102994327362562,"Sim 2"
13,6,0.700567142473973,0.0931931212430906,"Sim 2"
14,6,0.679178699175393,0.0843246232043102,"Sim 2"
15,6,0.657010462673499,0.0763000743370432,"Sim 2"
16,6,0.634135591010801,0.069039162259082,"Sim 2"
17,6,0.610639233949222,0.0624692173218734,"Sim 2"
18,6,0.58661757891733,0.0565244853082512,"Sim 2"
19,6,0.562176500885798,0.0511454693421295,"Sim 2"
20,6,0.537429845343749,0.0462783344237698,"Sim 2"
1,7,0.900249510880315,0.309412058921824,"Sim 2"
2,7,0.890903178804387,0.279967608504013,"Sim 2"
3,7,0.880797077977882,0.253325168012474,"Sim 2"
4,7,0.869891525637002,0.229218090947932,"Sim 2"
5,7,0.858148935099512,0.207405105580459,"Sim 2"
6,7,0.845534734916465,0.187667900220898,"Sim 2"
7,7,0.832018385133924,0.169808938284107,"Sim 2"
8,7,0.817574476193644,0.153649481276419,"Sim 2"
9,7,0.802183888558582,0.13902779992072,"Sim 2"
10,7,0.785834983042559,0.125797555515484,"Sim 2"
11,7,0.768524783499018,0.113826335327866,"Sim 2"
12,7,0.750260105595118,0.102994327362562,"Sim 2"
13,7,0.731058578630005,0.0931931212430906,"Sim 2"
14,7,0.710949502625004,0.0843246232043102,"Sim 2"
15,7,0.689974481127613,0.0763000743370432,"Sim 2"
16,7,0.668187772168166,0.069039162259082,"Sim 2"
17,7,0.645656306225796,0.0624692173218734,"Sim 2"
18,7,0.622459331201855,0.0565244853082512,"Sim 2"
19,7,0.598687660112452,0.0511454693421295,"Sim 2"
20,7,0.574442516811659,0.0462783344237698,"Sim 2"
1,8,0.912934227559729,0.309412058921824,"Sim 2"
2,8,0.904650535100891,0.279967608504013,"Sim 2"
3,8,0.895668776880999,0.253325168012474,"Sim 2"
4,8,0.885947618720209,0.229218090947932,"Sim 2"
5,8,0.875446641812583,0.207405105580459,"Sim 2"
6,8,0.864127102990906,0.187667900220898,"Sim 2"
7,8,0.851952801968311,0.169808938284107,"Sim 2"
8,8,0.838891050423415,0.153649481276419,"Sim 2"
9,8,0.82491373183596,0.13902779992072,"Sim 2"
10,8,0.809998433984687,0.125797555515484,"Sim 2"
11,8,0.794129628199053,0.113826335327866,"Sim 2"
12,8,0.777299861174691,0.102994327362562,"Sim 2"
13,8,0.759510916949111,0.0931931212430906,"Sim 2"
14,8,0.740774899182154,0.0843246232043102,"Sim 2"
15,8,0.721115178022863,0.0763000743370432,"Sim 2"
16,8,0.700567142473973,0.069039162259082,"Sim 2"
17,8,0.679178699175393,0.0624692173218734,"Sim 2"
18,8,0.657010462673499,0.0565244853082512,"Sim 2"
19,8,0.634135591010801,0.0511454693421295,"Sim 2"
20,8,0.610639233949222,0.0462783344237698,"Sim 2"
1,9,0.924141819978756,0.309412058921824,"Sim 2"
2,9,0.916827303506078,0.279967608504013,"Sim 2"
3,9,0.908877038985144,0.253325168012474,"Sim 2"
4,9,0.900249510880315,0.229218090947932,"Sim 2"
5,9,0.890903178804387,0.207405105580459,"Sim 2"
6,9,0.880797077977882,0.187667900220898,"Sim 2"
7,9,0.869891525637002,0.169808938284107,"Sim 2"
8,9,0.858148935099512,0.153649481276419,"Sim 2"
9,9,0.845534734916465,0.13902779992072,"Sim 2"
10,9,0.832018385133924,0.125797555515484,"Sim 2"
11,9,0.817574476193644,0.113826335327866,"Sim 2"
12,9,0.802183888558582,0.102994327362562,"Sim 2"
13,9,0.785834983042559,0.0931931212430906,"Sim 2"
14,9,0.768524783499018,0.0843246232043102,"Sim 2"
15,9,0.750260105595118,0.0763000743370432,"Sim 2"
16,9,0.731058578630005,0.069039162259082,"Sim 2"
17,9,0.710949502625004,0.0624692173218734,"Sim 2"
18,9,0.689974481127613,0.0565244853082512,"Sim 2"
19,9,0.668187772168166,0.0511454693421295,"Sim 2"
20,9,0.645656306225795,0.0462783344237698,"Sim 2"
1,1,0.5,0.49246047576131,"Sim 3"
2,1,0.5,0.49246047576131,"Sim 3"
3,1,0.5,0.49246047576131,"Sim 3"
4,1,0.5,0.49246047576131,"Sim 3"
5,1,0.5,0.49246047576131,"Sim 3"
6,1,0.5,0.49246047576131,"Sim 3"
7,1,0.5,0.49246047576131,"Sim 3"
8,1,0.5,0.49246047576131,"Sim 3"
9,1,0.5,0.49246047576131,"Sim 3"
10,1,0.5,0.49246047576131,"Sim 3"
11,1,0.5,0.49246047576131,"Sim 3"
12,1,0.5,0.49246047576131,"Sim 3"
13,1,0.5,0.49246047576131,"Sim 3"
14,1,0.5,0.49246047576131,"Sim 3"
15,1,0.5,0.49246047576131,"Sim 3"
16,1,0.5,0.49246047576131,"Sim 3"
17,1,0.5,0.49246047576131,"Sim 3"
18,1,0.5,0.49246047576131,"Sim 3"
19,1,0.5,0.49246047576131,"Sim 3"
20,1,0.5,0.49246047576131,"Sim 3"
1,2,0.537429845343749,0.49246047576131,"Sim 3"
2,2,0.537429845343749,0.49246047576131,"Sim 3"
3,2,0.537429845343749,0.49246047576131,"Sim 3"
4,2,0.537429845343749,0.49246047576131,"Sim 3"
5,2,0.537429845343749,0.49246047576131,"Sim 3"
6,2,0.537429845343749,0.49246047576131,"Sim 3"
7,2,0.537429845343749,0.49246047576131,"Sim 3"
8,2,0.537429845343749,0.49246047576131,"Sim 3"
9,2,0.537429845343749,0.49246047576131,"Sim 3"
10,2,0.537429845343749,0.49246047576131,"Sim 3"
11,2,0.537429845343749,0.49246047576131,"Sim 3"
12,2,0.537429845343749,0.49246047576131,"Sim 3"
13,2,0.537429845343749,0.49246047576131,"Sim 3"
14,2,0.537429845343749,0.49246047576131,"Sim 3"
15,2,0.537429845343749,0.49246047576131,"Sim 3"
16,2,0.537429845343749,0.49246047576131,"Sim 3"
17,2,0.537429845343749,0.49246047576131,"Sim 3"
18,2,0.537429845343749,0.49246047576131,"Sim 3"
19,2,0.537429845343749,0.49246047576131,"Sim 3"
20,2,0.537429845343749,0.49246047576131,"Sim 3"
1,3,0.574442516811659,0.49246047576131,"Sim 3"
2,3,0.574442516811659,0.49246047576131,"Sim 3"
3,3,0.574442516811659,0.49246047576131,"Sim 3"
4,3,0.574442516811659,0.49246047576131,"Sim 3"
5,3,0.574442516811659,0.49246047576131,"Sim 3"
6,3,0.574442516811659,0.49246047576131,"Sim 3"
7,3,0.574442516811659,0.49246047576131,"Sim 3"
8,3,0.574442516811659,0.49246047576131,"Sim 3"
9,3,0.574442516811659,0.49246047576131,"Sim 3"
10,3,0.574442516811659,0.49246047576131,"Sim 3"
11,3,0.574442516811659,0.49246047576131,"Sim 3"
12,3,0.574442516811659,0.49246047576131,"Sim 3"
13,3,0.574442516811659,0.49246047576131,"Sim 3"
14,3,0.574442516811659,0.49246047576131,"Sim 3"
15,3,0.574442516811659,0.49246047576131,"Sim 3"
16,3,0.574442516811659,0.49246047576131,"Sim 3"
17,3,0.574442516811659,0.49246047576131,"Sim 3"
18,3,0.574442516811659,0.49246047576131,"Sim 3"
19,3,0.574442516811659,0.49246047576131,"Sim 3"
20,3,0.574442516811659,0.49246047576131,"Sim 3"
1,4,0.610639233949222,0.49246047576131,"Sim 3"
2,4,0.610639233949222,0.49246047576131,"Sim 3"
3,4,0.610639233949222,0.49246047576131,"Sim 3"
4,4,0.610639233949222,0.49246047576131,"Sim 3"
5,4,0.610639233949222,0.49246047576131,"Sim 3"
6,4,0.610639233949222,0.49246047576131,"Sim 3"
7,4,0.610639233949222,0.49246047576131,"Sim 3"
8,4,0.610639233949222,0.49246047576131,"Sim 3"
9,4,0.610639233949222,0.49246047576131,"Sim 3"
10,4,0.610639233949222,0.49246047576131,"Sim 3"
11,4,0.610639233949222,0.49246047576131,"Sim 3"
12,4,0.610639233949222,0.49246047576131,"Sim 3"
13,4,0.610639233949222,0.49246047576131,"Sim 3"
14,4,0.610639233949222,0.49246047576131,"Sim 3"
15,4,0.610639233949222,0.49246047576131,"Sim 3"
16,4,0.610639233949222,0.49246047576131,"Sim 3"
17,4,0.610639233949222,0.49246047576131,"Sim 3"
18,4,0.610639233949222,0.49246047576131,"Sim 3"
19,4,0.610639233949222,0.49246047576131,"Sim 3"
20,4,0.610639233949222,0.49246047576131,"Sim 3"
1,5,0.645656306225795,0.49246047576131,"Sim 3"
2,5,0.645656306225795,0.49246047576131,"Sim 3"
3,5,0.645656306225795,0.49246047576131,"Sim 3"
4,5,0.645656306225795,0.49246047576131,"Sim 3"
5,5,0.645656306225795,0.49246047576131,"Sim 3"
6,5,0.645656306225795,0.49246047576131,"Sim 3"
7,5,0.645656306225795,0.49246047576131,"Sim 3"
8,5,0.645656306225795,0.49246047576131,"Sim 3"
9,5,0.645656306225795,0.49246047576131,"Sim 3"
10,5,0.645656306225795,0.49246047576131,"Sim 3"
11,5,0.645656306225795,0.49246047576131,"Sim 3"
12,5,0.645656306225795,0.49246047576131,"Sim 3"
13,5,0.645656306225795,0.49246047576131,"Sim 3"
14,5,0.645656306225795,0.49246047576131,"Sim 3"
15,5,0.645656306225795,0.49246047576131,"Sim 3"
16,5,0.645656306225795,0.49246047576131,"Sim 3"
17,5,0.645656306225795,0.49246047576131,"Sim 3"
18,5,0.645656306225795,0.49246047576131,"Sim 3"
19,5,0.645656306225795,0.49246047576131,"Sim 3"
20,5,0.645656306225795,0.49246047576131,"Sim 3"
1,6,0.679178699175393,0.49246047576131,"Sim 3"
2,6,0.679178699175393,0.49246047576131,"Sim 3"
3,6,0.679178699175393,0.49246047576131,"Sim 3"
4,6,0.679178699175393,0.49246047576131,"Sim 3"
5,6,0.679178699175393,0.49246047576131,"Sim 3"
6,6,0.679178699175393,0.49246047576131,"Sim 3"
7,6,0.679178699175393,0.49246047576131,"Sim 3"
8,6,0.679178699175393,0.49246047576131,"Sim 3"
9,6,0.679178699175393,0.49246047576131,"Sim 3"
10,6,0.679178699175393,0.49246047576131,"Sim 3"
11,6,0.679178699175393,0.49246047576131,"Sim 3"
12,6,0.679178699175393,0.49246047576131,"Sim 3"
13,6,0.679178699175393,0.49246047576131,"Sim 3"
14,6,0.679178699175393,0.49246047576131,"Sim 3"
15,6,0.679178699175393,0.49246047576131,"Sim 3"
16,6,0.679178699175393,0.49246047576131,"Sim 3"
17,6,0.679178699175393,0.49246047576131,"Sim 3"
18,6,0.679178699175393,0.49246047576131,"Sim 3"
19,6,0.679178699175393,0.49246047576131,"Sim 3"
20,6,0.679178699175393,0.49246047576131,"Sim 3"
1,7,0.710949502625004,0.49246047576131,"Sim 3"
2,7,0.710949502625004,0.49246047576131,"Sim 3"
3,7,0.710949502625004,0.49246047576131,"Sim 3"
4,7,0.710949502625004,0.49246047576131,"Sim 3"
5,7,0.710949502625004,0.49246047576131,"Sim 3"
6,7,0.710949502625004,0.49246047576131,"Sim 3"
7,7,0.710949502625004,0.49246047576131,"Sim 3"
8,7,0.710949502625004,0.49246047576131,"Sim 3"
9,7,0.710949502625004,0.49246047576131,"Sim 3"
10,7,0.710949502625004,0.49246047576131,"Sim 3"
11,7,0.710949502625004,0.49246047576131,"Sim 3"
12,7,0.710949502625004,0.49246047576131,"Sim 3"
