"i","j","P_ij","F_ij","sim"
2,10,0.5,0.500000475237085,"Sim 3"
3,10,0.5,0.500000475237085,"Sim 3"
4,10,0.5,0.500000475237085,"Sim 3"
5,10,0.5,0.500000475237085,"Sim 3"
6,10,0.5,0.500000475237085,"Sim 3"
7,10,0.5,0.500000475237085,"Sim 3"
8,10,0.5,0.500000475237085,"Sim 3"
9,10,0.5,0.500000475237085,"Sim 3"
10,10,0.5,0.500000475237085,"Sim 3"
11,10,0.5,0.500000475237085,"Sim 3"
12,10,0.5,0.500000475237085,"Sim 3"
13,10,0.5,0.500000475237085,"Sim 3"
14,10,0.5,0.500000475237085,"Sim 3"
15,10,0.5,0.500000475237085,"Sim 3"
16,10,0.5,0.500000475237085,"Sim 3"
17,10,0.5,0.500000475237085,"Sim 3"
18,10,0.5,0.500000475237085,"Sim 3"
19,10,0.5,0.500000475237085,"Sim 3"
20,10,0.5,0.500000475237085,"Sim 3"
1,1,0.5,0.484616274830475,"Sim 4"
2,1,0.5,0.484616274830475,"Sim 4"
3,1,0.5,0.484616274830475,"Sim 4"
4,1,0.5,0.484616274830475,"Sim 4"
5,1,0.5,0.484616274830475,"Sim 4"
6,1,0.5,0.484616274830475,"Sim 4"
7,1,0.5,0.484616274830475,"Sim 4"
8,1,0.5,0.484616274830475,"Sim 4"
9,1,0.5,0.484616274830475,"Sim 4"
10,1,0.5,0.484616274830475,"Sim 4"
11,1,0.5,0.484616274830475,"Sim 4"
12,1,0.5,0.484616274830475,"Sim 4"
13,1,0.5,0.484616274830475,"Sim 4"
14,1,0.5,0.484616274830475,"Sim 4"
15,1,0.5,0.484616274830475,"Sim 4"
16,1,0.5,0.484616274830475,"Sim 4"
17,1,0.5,0.484616274830475,"Sim 4"
18,1,0.5,0.484616274830475,"Sim 4"
19,1,0.5,0.484616274830475,"Sim 4"
20,1,0.5,0.484616274830475,"Sim 4"
1,2,0.5,0.530770205766711,"Sim 4"
2,2,0.5,0.530770205766711,"Sim 4"
3,2,0.5,0.530770205766711,"Sim 4"
4,2,0.5,0.530770205766711,"Sim 4"
5,2,0.5,0.530770205766711,"Sim 4"
6,2,0.5,0.530770205766711,"Sim 4"
7,2,0.5,0.530770205766711,"Sim 4"
8,2,0.5,0.530770205766711,"Sim 4"
9,2,0.5,0.530770205766711,"Sim 4"
10,2,0.5,0.530770205766711,"Sim 4"
11,2,0.5,0.530770205766711,"Sim 4"
12,2,0.5,0.530770205766711,"Sim 4"
13,2,0.5,0.530770205766711,"Sim 4"
14,2,0.5,0.530770205766711,"Sim 4"
15,2,0.5,0.530770205766711,"Sim 4"
16,2,0.5,0.530770205766711,"Sim 4"
17,2,0.5,0.530770205766711,"Sim 4"
18,2,0.5,0.530770205766711,"Sim 4"
19,2,0.5,0.530770205766711,"Sim 4"
20,2,0.5,0.530770205766711,"Sim 4"
1,3,0.5,0.576924136702947,"Sim 4"
2,3,0.5,0.576924136702947,"Sim 4"
3,3,0.5,0.576924136702947,"Sim 4"
4,3,0.5,0.576924136702947,"Sim 4"
5,3,0.5,0.576924136702947,"Sim 4"
6,3,0.5,0.576924136702947,"Sim 4"
7,3,0.5,0.576924136702947,"Sim 4"
8,3,0.5,0.576924136702947,"Sim 4"
9,3,0.5,0.576924136702947,"Sim 4"
10,3,0.5,0.576924136702947,"Sim 4"
11,3,0.5,0.576924136702947,"Sim 4"
12,3,0.5,0.576924136702947,"Sim 4"
13,3,0.5,0.576924136702947,"Sim 4"
14,3,0.5,0.576924136702947,"Sim 4"
15,3,0.5,0.576924136702947,"Sim 4"
16,3,0.5,0.576924136702947,"Sim 4"
17,3,0.5,0.576924136702947,"Sim 4"
18,3,0.5,0.576924136702947,"Sim 4"
19,3,0.5,0.576924136702947,"Sim 4"
20,3,0.5,0.576924136702947,"Sim 4"
1,4,0.5,0.623078067639183,"Sim 4"
2,4,0.5,0.623078067639183,"Sim 4"
3,4,0.5,0.623078067639183,"Sim 4"
4,4,0.5,0.623078067639183,"Sim 4"
5,4,0.5,0.623078067639183,"Sim 4"
6,4,0.5,0.623078067639183,"Sim 4"
7,4,0.5,0.623078067639183,"Sim 4"
8,4,0.5,0.623078067639183,"Sim 4"
9,4,0.5,0.623078067639183,"Sim 4"
10,4,0.5,0.623078067639183,"Sim 4"
11,4,0.5,0.623078067639183,"Sim 4"
12,4,0.5,0.623078067639183,"Sim 4"
13,4,0.5,0.623078067639183,"Sim 4"
14,4,0.5,0.623078067639183,"Sim 4"
15,4,0.5,0.623078067639183,"Sim 4"
16,4,0.5,0.623078067639183,"Sim 4"
17,4,0.5,0.623078067639183,"Sim 4"
18,4,0.5,0.623078067639183,"Sim 4"
19,4,0.5,0.623078067639183,"Sim 4"
20,4,0.5,0.623078067639183,"Sim 4"
1,5,0.5,0.669231998575418,"Sim 4"
2,5,0.5,0.669231998575418,"Sim 4"
3,5,0.5,0.669231998575418,"Sim 4"
4,5,0.5,0.669231998575418,"Sim 4"
5,5,0.5,0.669231998575418,"Sim 4"
6,5,0.5,0.669231998575418,"Sim 4"
7,5,0.5,0.669231998575418,"Sim 4"
8,5,0.5,0.669231998575418,"Sim 4"
9,5,0.5,0.669231998575418,"Sim 4"
10,5,0.5,0.669231998575418,"Sim 4"
11,5,0.5,0.669231998575418,"Sim 4"
12,5,0.5,0.669231998575418,"Sim 4"
13,5,0.5,0.669231998575418,"Sim 4"
14,5,0.5,0.669231998575418,"Sim 4"
15,5,0.5,0.669231998575418,"Sim 4"
16,5,0.5,0.669231998575418,"Sim 4"
17,5,0.5,0.669231998575418,"Sim 4"
18,5,0.5,0.669231998575418,"Sim 4"
19,5,0.5,0.669231998575418,"Sim 4"
20,5,0.5,0.669231998575418,"Sim 4"
1,6,0.5,0.715385929511654,"Sim 4"
2,6,0.5,0.715385929511654,"Sim 4"
3,6,0.5,0.715385929511654,"Sim 4"
4,6,0.5,0.715385929511654,"Sim 4"
5,6,0.5,0.715385929511654,"Sim 4"
6,6,0.5,0.715385929511654,"Sim 4"
7,6,0.5,0.715385929511654,"Sim 4"
8,6,0.5,0.715385929511654,"Sim 4"
9,6,0.5,0.715385929511654,"Sim 4"
10,6,0.5,0.715385929511654,"Sim 4"
11,6,0.5,0.715385929511654,"Sim 4"
12,6,0.5,0.715385929511654,"Sim 4"
13,6,0.5,0.715385929511654,"Sim 4"
14,6,0.5,0.715385929511654,"Sim 4"
15,6,0.5,0.715385929511654,"Sim 4"
16,6,0.5,0.715385929511654,"Sim 4"
17,6,0.5,0.715385929511654,"Sim 4"
18,6,0.5,0.715385929511654,"Sim 4"
19,6,0.5,0.715385929511654,"Sim 4"
20,6,0.5,0.715385929511654,"Sim 4"
1,7,0.5,0.76153986044789,"Sim 4"
2,7,0.5,0.76153986044789,"Sim 4"
3,7,0.5,0.76153986044789,"Sim 4"
4,7,0.5,0.76153986044789,"Sim 4"
5,7,0.5,0.76153986044789,"Sim 4"
6,7,0.5,0.76153986044789,"Sim 4"
7,7,0.5,0.76153986044789,"Sim 4"
8,7,0.5,0.76153986044789,"Sim 4"
9,7,0.5,0.76153986044789,"Sim 4"
10,7,0.5,0.76153986044789,"Sim 4"
11,7,0.5,0.76153986044789,"Sim 4"
12,7,0.5,0.76153986044789,"Sim 4"
13,7,0.5,0.76153986044789,"Sim 4"
14,7,0.5,0.76153986044789,"Sim 4"
15,7,0.5,0.76153986044789,"Sim 4"
16,7,0.5,0.76153986044789,"Sim 4"
17,7,0.5,0.76153986044789,"Sim 4"
18,7,0.5,0.76153986044789,"Sim 4"
19,7,0.5,0.76153986044789,"Sim 4"
20,7,0.5,0.76153986044789,"Sim 4"
1,8,0.5,0.807693791384126,"Sim 4"
2,8,0.5,0.807693791384126,"Sim 4"
3,8,0.5,0.807693791384126,"Sim 4"
4,8,0.5,0.807693791384126,"Sim 4"
5,8,0.5,0.807693791384126,"Sim 4"
6,8,0.5,0.807693791384126,"Sim 4"
7,8,0.5,0.807693791384126,"Sim 4"
8,8,0.5,0.807693791384126,"Sim 4"
9,8,0.5,0.807693791384126,"Sim 4"
10,8,0.5,0.807693791384126,"Sim 4"
11,8,0.5,0.807693791384126,"Sim 4"
12,8,0.5,0.807693791384126,"Sim 4"
13,8,0.5,0.807693791384126,"Sim 4"
14,8,0.5,0.807693791384126,"Sim 4"
15,8,0.5,0.807693791384126,"Sim 4"
16,8,0.5,0.807693791384126,"Sim 4"
17,8,0.5,0.807693791384126,"Sim 4"
18,8,0.5,0.807693791384126,"Sim 4"
19,8,0.5,0.807693791384126,"Sim 4"
20,8,0.5,0.807693791384126,"Sim 4"
1,9,0.5,0.853847722320362,"Sim 4"
2,9,0.5,0.853847722320362,"Sim 4"
3,9,0.5,0.853847722320362,"Sim 4"
4,9,0.5,0.853847722320362,"Sim 4"
5,9,0.5,0.853847722320362,"Sim 4"
6,9,0.5,0.853847722320362,"Sim 4"
7,9,0.5,0.853847722320362,"Sim 4"
8,9,0.5,0.853847722320362,"Sim 4"
9,9,0.5,0.853847722320362,"Sim 4"
10,9,0.5,0.853847722320362,"Sim 4"
11,9,0.5,0.853847722320362,"Sim 4"
12,9,0.5,0.853847722320362,"Sim 4"
13,9,0.5,0.853847722320362,"Sim 4"
14,9,0.5,0.853847722320362,"Sim 4"
15,9,0.5,0.853847722320362,"Sim 4"
16,9,0.5,0.853847722320362,"Sim 4"
17,9,0.5,0.853847722320362,"Sim 4"
18,9,0.5,0.853847722320362,"Sim 4"
19,9,0.5,0.853847722320362,"Sim 4"
20,9,0.5,0.853847722320362,"Sim 4"
1,10,0.5,0.900001653256597,"Sim 4"
2,10,0.5,0.900001653256597,"Sim 4"
3,10,0.5,0.900001653256597,"Sim 4"
4,10,0.5,0.900001653256597,"Sim 4"
5,10,0.5,0.900001653256597,"Sim 4"
6,10,0.5,0.900001653256597,"Sim 4"
7,10,0.5,0.900001653256597,"Sim 4"
8,10,0.5,0.900001653256597,"Sim 4"
9,10,0.5,0.900001653256597,"Sim 4"
10,10,0.5,0.900001653256597,"Sim 4"
11,10,0.5,0.900001653256597,"Sim 4"
12,10,0.5,0.900001653256597,"Sim 4"
13,10,0.5,0.900001653256597,"Sim 4"
14,10,0.5,0.900001653256597,"Sim 4"
15,10,0.5,0.900001653256597,"Sim 4"
16,10,0.5,0.900001653256597,"Sim 4"
17,10,0.5,0.900001653256597,"Sim 4"
18,10,0.5,0.900001653256597,"Sim 4"
19,10,0.5,0.900001653256597,"Sim 4"
20,10,0.5,0.900001653256597,"Sim 4"
1,1,0.5,0.276923585617415,"Sim 5"
2,1,0.5,0.276923585617415,"Sim 5"
3,1,0.5,0.276923585617415,"Sim 5"
4,1,0.5,0.276923585617415,"Sim 5"
5,1,0.5,0.276923585617415,"Sim 5"
6,1,0.5,0.276923585617415,"Sim 5"
7,1,0.5,0.276923585617415,"Sim 5"
8,1,0.5,0.276923585617415,"Sim 5"
9,1,0.5,0.276923585617415,"Sim 5"
10,1,0.5,0.276923585617415,"Sim 5"
11,1,0.5,0.276923585617415,"Sim 5"
12,1,0.5,0.276923585617415,"Sim 5"
13,1,0.5,0.276923585617415,"Sim 5"
14,1,0.5,0.276923585617415,"Sim 5"
15,1,0.5,0.276923585617415,"Sim 5"
16,1,0.5,0.276923585617415,"Sim 5"
17,1,0.5,0.276923585617415,"Sim 5"
18,1,0.5,0.276923585617415,"Sim 5"
19,1,0.5,0.276923585617415,"Sim 5"
20,1,0.5,0.276923585617415,"Sim 5"
1,2,0.5,0.369231447489886,"Sim 5"
2,2,0.5,0.369231447489886,"Sim 5"
3,2,0.5,0.369231447489886,"Sim 5"
4,2,0.5,0.369231447489886,"Sim 5"
5,2,0.5,0.369231447489886,"Sim 5"
6,2,0.5,0.369231447489886,"Sim 5"
7,2,0.5,0.369231447489886,"Sim 5"
8,2,0.5,0.369231447489886,"Sim 5"
9,2,0.5,0.369231447489886,"Sim 5"
10,2,0.5,0.369231447489886,"Sim 5"
11,2,0.5,0.369231447489886,"Sim 5"
12,2,0.5,0.369231447489886,"Sim 5"
13,2,0.5,0.369231447489886,"Sim 5"
14,2,0.5,0.369231447489886,"Sim 5"
15,2,0.5,0.369231447489886,"Sim 5"
16,2,0.5,0.369231447489886,"Sim 5"
17,2,0.5,0.369231447489886,"Sim 5"
18,2,0.5,0.369231447489886,"Sim 5"
19,2,0.5,0.369231447489886,"Sim 5"
20,2,0.5,0.369231447489886,"Sim 5"
1,3,0.5,0.461539309362358,"Sim 5"
2,3,0.5,0.461539309362358,"Sim 5"
3,3,0.5,0.461539309362358,"Sim 5"
4,3,0.5,0.461539309362358,"Sim 5"
5,3,0.5,0.461539309362358,"Sim 5"
6,3,0.5,0.461539309362358,"Sim 5"
7,3,0.5,0.461539309362358,"Sim 5"
8,3,0.5,0.461539309362358,"Sim 5"
9,3,0.5,0.461539309362358,"Sim 5"
10,3,0.5,0.461539309362358,"Sim 5"
11,3,0.5,0.461539309362358,"Sim 5"
12,3,0.5,0.461539309362358,"Sim 5"
13,3,0.5,0.461539309362358,"Sim 5"
14,3,0.5,0.461539309362358,"Sim 5"
15,3,0.5,0.461539309362358,"Sim 5"
16,3,0.5,0.461539309362358,"Sim 5"
17,3,0.5,0.461539309362358,"Sim 5"
18,3,0.5,0.461539309362358,"Sim 5"
19,3,0.5,0.461539309362358,"Sim 5"
20,3,0.5,0.461539309362358,"Sim 5"
1,4,0.5,0.553847171234829,"Sim 5"
2,4,0.5,0.553847171234829,"Sim 5"
3,4,0.5,0.553847171234829,"Sim 5"
4,4,0.5,0.553847171234829,"Sim 5"
5,4,0.5,0.553847171234829,"Sim 5"
6,4,0.5,0.553847171234829,"Sim 5"
7,4,0.5,0.553847171234829,"Sim 5"
8,4,0.5,0.553847171234829,"Sim 5"
9,4,0.5,0.553847171234829,"Sim 5"
10,4,0.5,0.553847171234829,"Sim 5"
11,4,0.5,0.553847171234829,"Sim 5"
12,4,0.5,0.553847171234829,"Sim 5"
13,4,0.5,0.553847171234829,"Sim 5"
14,4,0.5,0.553847171234829,"Sim 5"
15,4,0.5,0.553847171234829,"Sim 5"
16,4,0.5,0.553847171234829,"Sim 5"
17,4,0.5,0.553847171234829,"Sim 5"
18,4,0.5,0.553847171234829,"Sim 5"
19,4,0.5,0.553847171234829,"Sim 5"
20,4,0.5,0.553847171234829,"Sim 5"
1,5,0.5,0.646155033107301,"Sim 5"
2,5,0.5,0.646155033107301,"Sim 5"
3,5,0.5,0.646155033107301,"Sim 5"
4,5,0.5,0.646155033107301,"Sim 5"
5,5,0.5,0.646155033107301,"Sim 5"
6,5,0.5,0.646155033107301,"Sim 5"
7,5,0.5,0.646155033107301,"Sim 5"
8,5,0.5,0.646155033107301,"Sim 5"
9,5,0.5,0.646155033107301,"Sim 5"
10,5,0.5,0.646155033107301,"Sim 5"
11,5,0.5,0.646155033107301,"Sim 5"
12,5,0.5,0.646155033107301,"Sim 5"
13,5,0.5,0.646155033107301,"Sim 5"
14,5,0.5,0.646155033107301,"Sim 5"
15,5,0.5,0.646155033107301,"Sim 5"
16,5,0.5,0.646155033107301,"Sim 5"
17,5,0.5,0.646155033107301,"Sim 5"
18,5,0.5,0.646155033107301,"Sim 5"
19,5,0.5,0.646155033107301,"Sim 5"
20,5,0.5,0.646155033107301,"Sim 5"
1,6,0.5,0.738462894979772,"Sim 5"
2,6,0.5,0.738462894979772,"Sim 5"
3,6,0.5,0.738462894979772,"Sim 5"
4,6,0.5,0.738462894979772,"Sim 5"
5,6,0.5,0.738462894979772,"Sim 5"
6,6,0.5,0.738462894979772,"Sim 5"
7,6,0.5,0.738462894979772,"Sim 5"
8,6,0.5,0.738462894979772,"Sim 5"
9,6,0.5,0.738462894979772,"Sim 5"
10,6,0.5,0.738462894979772,"Sim 5"
11,6,0.5,0.738462894979772,"Sim 5"
12,6,0.5,0.738462894979772,"Sim 5"
13,6,0.5,0.738462894979772,"Sim 5"
14,6,0.5,0.738462894979772,"Sim 5"
15,6,0.5,0.738462894979772,"Sim 5"
16,6,0.5,0.738462894979772,"Sim 5"
17,6,0.5,0.738462894979772,"Sim 5"
18,6,0.5,0.738462894979772,"Sim 5"
19,6,0.5,0.738462894979772,"Sim 5"
20,6,0.5,0.738462894979772,"Sim 5"
1,7,0.5,0.830770756852244,"Sim 5"
2,7,0.5,0.830770756852244,"Sim 5"
3,7,0.5,0.830770756852244,"Sim 5"
4,7,0.5,0.830770756852244,"Sim 5"
5,7,0.5,0.830770756852244,"Sim 5"
6,7,0.5,0.830770756852244,"Sim 5"
7,7,0.5,0.830770756852244,"Sim 5"
8,7,0.5,0.830770756852244,"Sim 5"
9,7,0.5,0.830770756852244,"Sim 5"
10,7,0.5,0.830770756852244,"Sim 5"
11,7,0.5,0.830770756852244,"Sim 5"
12,7,0.5,0.830770756852244,"Sim 5"
13,7,0.5,0.830770756852244,"Sim 5"
14,7,0.5,0.830770756852244,"Sim 5"
15,7,0.5,0.830770756852244,"Sim 5"
16,7,0.5,0.830770756852244,"Sim 5"
17,7,0.5,0.830770756852244,"Sim 5"
18,7,0.5,0.830770756852244,"Sim 5"
19,7,0.5,0.830770756852244,"Sim 5"
20,7,0.5,0.830770756852244,"Sim 5"
1,8,0.5,0.923078618724715,"Sim 5"
2,8,0.5,0.923078618724715,"Sim 5"
3,8,0.5,0.923078618724715,"Sim 5"
4,8,0.5,0.923078618724715,"Sim 5"
5,8,0.5,0.923078618724715,"Sim 5"
6,8,0.5,0.923078618724715,"Sim 5"
7,8,0.5,0.923078618724715,"Sim 5"
8,8,0.5,0.923078618724715,"Sim 5"
9,8,0.5,0.923078618724715,"Sim 5"
10,8,0.5,0.923078618724715,"Sim 5"
11,8,0.5,0.923078618724715,"Sim 5"
12,8,0.5,0.923078618724715,"Sim 5"
13,8,0.5,0.923078618724715,"Sim 5"
14,8,0.5,0.923078618724715,"Sim 5"
15,8,0.5,0.923078618724715,"Sim 5"
16,8,0.5,0.923078618724715,"Sim 5"
17,8,0.5,0.923078618724715,"Sim 5"
18,8,0.5,0.923078618724715,"Sim 5"
19,8,0.5,0.923078618724715,"Sim 5"
20,8,0.5,0.923078618724715,"Sim 5"
1,9,0.5,1.01538648059719,"Sim 5"
2,9,0.5,1.01538648059719,"Sim 5"
3,9,0.5,1.01538648059719,"Sim 5"
4,9,0.5,1.01538648059719,"Sim 5"
5,9,0.5,1.01538648059719,"Sim 5"
6,9,0.5,1.01538648059719,"Sim 5"
7,9,0.5,1.01538648059719,"Sim 5"
8,9,0.5,1.01538648059719,"Sim 5"
9,9,0.5,1.01538648059719,"Sim 5"
10,9,0.5,1.01538648059719,"Sim 5"
11,9,0.5,1.01538648059719,"Sim 5"
12,9,0.5,1.01538648059719,"Sim 5"
13,9,0.5,1.01538648059719,"Sim 5"
14,9,0.5,1.01538648059719,"Sim 5"
15,9,0.5,1.01538648059719,"Sim 5"
16,9,0.5,1.01538648059719,"Sim 5"
17,9,0.5,1.01538648059719,"Sim 5"
18,9,0.5,1.01538648059719,"Sim 5"
19,9,0.5,1.01538648059719,"Sim 5"
20,9,0.5,1.01538648059719,"Sim 5"
1,10,0.5,1.10769434246966,"Sim 5"
2,10,0.5,1.10769434246966,"Sim 5"
3,10,0.5,1.10769434246966,"Sim 5"
4,10,0.5,1.10769434246966,"Sim 5"
5,10,0.5,1.10769434246966,"Sim 5"
6,10,0.5,1.10769434246966,"Sim 5"
7,10,0.5,1.10769434246966,"Sim 5"
8,10,0.5,1.10769434246966,"Sim 5"
9,10,0.5,1.10769434246966,"Sim 5"
10,10,0.5,1.10769434246966,"Sim 5"
11,10,0.5,1.10769434246966,"Sim 5"
12,10,0.5,1.10769434246966,"Sim 5"
13,10,0.5,1.10769434246966,"Sim 5"
14,10,0.5,1.10769434246966,"Sim 5"
15,10,0.5,1.10769434246966,"Sim 5"
16,10,0.5,1.10769434246966,"Sim 5"
17,10,0.5,1.10769434246966,"Sim 5"
18,10,0.5,1.10769434246966,"Sim 5"
19,10,0.5,1.10769434246966,"Sim 5"
20,10,0.5,1.10769434246966,"Sim 5"
