"i","j","P_ij","F_ij","sim"
20,1,0.768524783499018,0.092879503207135,"lambda == 0.8"
1,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
2,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
3,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
4,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
5,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
6,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
7,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
8,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
9,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
10,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
11,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
12,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
13,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
14,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
15,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
16,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
17,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
18,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
19,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
20,2,0.740774899182154,0.092879503207135,"lambda == 0.8"
1,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
2,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
3,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
4,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
5,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
6,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
7,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
8,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
9,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
10,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
11,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
12,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
13,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
14,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
15,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
16,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
17,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
18,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
19,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
20,3,0.710949502625004,0.092879503207135,"lambda == 0.8"
1,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
2,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
3,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
4,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
5,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
6,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
7,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
8,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
9,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
10,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
11,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
12,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
13,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
14,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
15,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
16,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
17,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
18,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
19,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
20,4,0.679178699175393,0.092879503207135,"lambda == 0.8"
1,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
2,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
3,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
4,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
5,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
6,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
7,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
8,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
9,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
10,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
11,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
12,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
13,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
14,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
15,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
16,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
17,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
18,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
19,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
20,5,0.645656306225795,0.092879503207135,"lambda == 0.8"
1,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
2,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
3,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
4,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
5,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
6,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
7,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
8,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
9,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
10,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
11,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
12,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
13,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
14,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
15,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
16,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
17,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
18,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
19,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
20,6,0.610639233949222,0.092879503207135,"lambda == 0.8"
1,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
2,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
3,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
4,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
5,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
6,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
7,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
8,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
9,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
10,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
11,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
12,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
13,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
14,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
15,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
16,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
17,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
18,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
19,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
20,7,0.574442516811659,0.092879503207135,"lambda == 0.8"
1,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
2,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
3,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
4,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
5,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
6,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
7,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
8,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
9,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
10,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
11,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
12,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
13,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
14,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
15,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
16,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
17,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
18,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
19,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
20,8,0.537429845343749,0.092879503207135,"lambda == 0.8"
1,9,0.5,0.092879503207135,"lambda == 0.8"
2,9,0.5,0.092879503207135,"lambda == 0.8"
3,9,0.5,0.092879503207135,"lambda == 0.8"
4,9,0.5,0.092879503207135,"lambda == 0.8"
5,9,0.5,0.092879503207135,"lambda == 0.8"
6,9,0.5,0.092879503207135,"lambda == 0.8"
7,9,0.5,0.092879503207135,"lambda == 0.8"
8,9,0.5,0.092879503207135,"lambda == 0.8"
9,9,0.5,0.092879503207135,"lambda == 0.8"
10,9,0.5,0.092879503207135,"lambda == 0.8"
11,9,0.5,0.092879503207135,"lambda == 0.8"
12,9,0.5,0.092879503207135,"lambda == 0.8"
13,9,0.5,0.092879503207135,"lambda == 0.8"
14,9,0.5,0.092879503207135,"lambda == 0.8"
15,9,0.5,0.092879503207135,"lambda == 0.8"
16,9,0.5,0.092879503207135,"lambda == 0.8"
17,9,0.5,0.092879503207135,"lambda == 0.8"
18,9,0.5,0.092879503207135,"lambda == 0.8"
19,9,0.5,0.092879503207135,"lambda == 0.8"
20,9,0.5,0.092879503207135,"lambda == 0.8"
1,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
2,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
3,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
4,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
5,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
6,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
7,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
8,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
9,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
10,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
11,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
12,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
13,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
14,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
15,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
16,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
17,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
18,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
19,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
20,1,0.768524783499018,0.346829829198682,"lambda == 1.1"
1,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
2,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
3,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
4,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
5,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
6,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
7,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
8,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
9,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
10,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
11,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
12,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
13,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
14,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
15,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
16,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
17,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
18,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
19,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
20,2,0.740774899182154,0.346829829198682,"lambda == 1.1"
1,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
2,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
3,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
4,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
5,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
6,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
7,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
8,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
9,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
10,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
11,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
12,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
13,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
14,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
15,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
16,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
17,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
18,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
19,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
20,3,0.710949502625004,0.346829829198682,"lambda == 1.1"
1,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
2,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
3,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
4,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
5,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
6,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
7,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
8,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
9,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
10,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
11,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
12,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
13,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
14,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
15,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
16,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
17,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
18,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
19,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
20,4,0.679178699175393,0.346829829198682,"lambda == 1.1"
1,5,0.645656306225795,0.346829829198682,"lambda == 1.1"
2,5,0.645656306225795,0.346829829198682,"lambda == 1.1"
3,5,0.645656306225795,0.346829829198682,"lambda == 1.1"
4,5,0.645656306225795,0.346829829198682,"lambda == 1.1"
5,5,0.645656306225795,0.346829829198682,"lambda == 1.1"
6,5,0.645656306225795,0.346829829198682,"lambda == 1.1"
7,5,0.645656306225795,0.346829829198682,"lambda == 1.1"
8,5,0.645656306225795,0.346829829198682,"lambda == 1.1"
9,5,0.645656306225795,0.346829829198682,"lambda == 1.1"
