"i","j","P_ij","F_ij","sim"
9,7,0.645656306225795,0.209393642128057,"Sim 3"
10,7,0.645656306225795,0.209393642128057,"Sim 3"
11,7,0.645656306225795,0.209393642128057,"Sim 3"
12,7,0.645656306225795,0.209393642128057,"Sim 3"
13,7,0.645656306225795,0.209393642128057,"Sim 3"
14,7,0.645656306225795,0.209393642128057,"Sim 3"
15,7,0.645656306225795,0.209393642128057,"Sim 3"
16,7,0.645656306225795,0.209393642128057,"Sim 3"
17,7,0.645656306225795,0.209393642128057,"Sim 3"
18,7,0.645656306225795,0.209393642128057,"Sim 3"
19,7,0.645656306225795,0.209393642128057,"Sim 3"
20,7,0.645656306225795,0.209393642128057,"Sim 3"
1,8,0.645656306225795,0.18321943686205,"Sim 3"
2,8,0.645656306225795,0.18321943686205,"Sim 3"
3,8,0.645656306225795,0.18321943686205,"Sim 3"
4,8,0.645656306225795,0.18321943686205,"Sim 3"
5,8,0.645656306225795,0.18321943686205,"Sim 3"
6,8,0.645656306225795,0.18321943686205,"Sim 3"
7,8,0.645656306225795,0.18321943686205,"Sim 3"
8,8,0.645656306225795,0.18321943686205,"Sim 3"
9,8,0.645656306225795,0.18321943686205,"Sim 3"
10,8,0.645656306225795,0.18321943686205,"Sim 3"
11,8,0.645656306225795,0.18321943686205,"Sim 3"
12,8,0.645656306225795,0.18321943686205,"Sim 3"
13,8,0.645656306225795,0.18321943686205,"Sim 3"
14,8,0.645656306225795,0.18321943686205,"Sim 3"
15,8,0.645656306225795,0.18321943686205,"Sim 3"
16,8,0.645656306225795,0.18321943686205,"Sim 3"
17,8,0.645656306225795,0.18321943686205,"Sim 3"
18,8,0.645656306225795,0.18321943686205,"Sim 3"
19,8,0.645656306225795,0.18321943686205,"Sim 3"
20,8,0.645656306225795,0.18321943686205,"Sim 3"
1,9,0.645656306225795,0.157045231596043,"Sim 3"
2,9,0.645656306225795,0.157045231596043,"Sim 3"
3,9,0.645656306225795,0.157045231596043,"Sim 3"
4,9,0.645656306225795,0.157045231596043,"Sim 3"
5,9,0.645656306225795,0.157045231596043,"Sim 3"
6,9,0.645656306225795,0.157045231596043,"Sim 3"
7,9,0.645656306225795,0.157045231596043,"Sim 3"
8,9,0.645656306225795,0.157045231596043,"Sim 3"
9,9,0.645656306225795,0.157045231596043,"Sim 3"
10,9,0.645656306225795,0.157045231596043,"Sim 3"
11,9,0.645656306225795,0.157045231596043,"Sim 3"
12,9,0.645656306225795,0.157045231596043,"Sim 3"
13,9,0.645656306225795,0.157045231596043,"Sim 3"
14,9,0.645656306225795,0.157045231596043,"Sim 3"
15,9,0.645656306225795,0.157045231596043,"Sim 3"
16,9,0.645656306225795,0.157045231596043,"Sim 3"
17,9,0.645656306225795,0.157045231596043,"Sim 3"
18,9,0.645656306225795,0.157045231596043,"Sim 3"
19,9,0.645656306225795,0.157045231596043,"Sim 3"
20,9,0.645656306225795,0.157045231596043,"Sim 3"
1,1,0.289050497374996,0.602193069839446,"Sim 4"
2,1,0.331812227831834,0.735520276446838,"Sim 4"
3,1,0.377540668798145,0.898366494334899,"Sim 4"
4,1,0.425557483188341,1.09726731401933,"Sim 4"
5,1,0.47502081252106,1.34020532378221,"Sim 4"
6,1,0.52497918747894,1.63693047896853,"Sim 4"
7,1,0.574442516811659,1.99935140192862,"Sim 4"
8,1,0.622459331201855,2.44201331684701,"Sim 4"
9,1,0.668187772168166,2.98268180066081,"Sim 4"
10,1,0.710949502625004,3.64305577804125,"Sim 4"
11,1,0.750260105595118,4.44963837543093,"Sim 4"
12,1,0.785834983042559,5.43480058456667,"Sim 4"
13,1,0.817574476193644,6.63808042404024,"Sim 4"
14,1,0.845534734916465,8.10776973881178,"Sim 4"
15,1,0.869891525637002,9.90285232151226,"Sim 4"
16,1,0.890903178804387,12.0953711391479,"Sim 4"
17,1,0.908877038985144,14.7733196703262,"Sim 4"
18,1,0.924141819978756,18.0441733925183,"Sim 4"
19,1,0.937026643943004,22.0392031503422,"Sim 4"
20,1,0.947846436921582,26.9187435154802,"Sim 4"
1,2,0.289050497374996,0.559179279136628,"Sim 4"
2,2,0.331812227831834,0.682983113843493,"Sim 4"
3,2,0.377540668798145,0.834197459025264,"Sim 4"
4,2,0.425557483188341,1.01889107730366,"Sim 4"
5,2,0.47502081252106,1.24447637208348,"Sim 4"
6,2,0.52497918747894,1.52000687332792,"Sim 4"
7,2,0.574442516811659,1.85654058750514,"Sim 4"
8,2,0.622459331201855,2.26758379421508,"Sim 4"
9,2,0.668187772168166,2.76963310061361,"Sim 4"
10,2,0.710949502625004,3.38283750818116,"Sim 4"
11,2,0.750260105595118,4.13180706290015,"Sim 4"
12,2,0.785834983042559,5.04660054281191,"Sim 4"
13,2,0.817574476193644,6.16393182232308,"Sim 4"
14,2,0.845534734916465,7.52864332889665,"Sim 4"
15,2,0.869891525637002,9.19550572711852,"Sim 4"
16,2,0.890903178804387,11.2314160577802,"Sim 4"
17,2,0.908877038985144,13.7180825510172,"Sim 4"
18,2,0.924141819978756,16.7553038644813,"Sim 4"
19,2,0.937026643943004,20.4649743538892,"Sim 4"
20,2,0.947846436921582,24.9959761215174,"Sim 4"
1,3,0.289050497374996,0.51616548843381,"Sim 4"
2,3,0.331812227831834,0.630445951240147,"Sim 4"
3,3,0.377540668798145,0.770028423715628,"Sim 4"
4,3,0.425557483188341,0.940514840587996,"Sim 4"
5,3,0.47502081252106,1.14874742038475,"Sim 4"
6,3,0.52497918747894,1.40308326768731,"Sim 4"
7,3,0.574442516811659,1.71372977308167,"Sim 4"
8,3,0.622459331201855,2.09315427158315,"Sim 4"
9,3,0.668187772168166,2.55658440056641,"Sim 4"
10,3,0.710949502625004,3.12261923832107,"Sim 4"
11,3,0.750260105595118,3.81397575036937,"Sim 4"
12,3,0.785834983042559,4.65840050105715,"Sim 4"
13,3,0.817574476193644,5.68978322060592,"Sim 4"
14,3,0.845534734916465,6.94951691898152,"Sim 4"
15,3,0.869891525637002,8.48815913272479,"Sim 4"
16,3,0.890903178804387,10.3674609764125,"Sim 4"
17,3,0.908877038985144,12.6628454317082,"Sim 4"
18,3,0.924141819978756,15.4664343364442,"Sim 4"
19,3,0.937026643943004,18.8907455574362,"Sim 4"
20,3,0.947846436921582,23.0732087275545,"Sim 4"
1,4,0.289050497374996,0.473151697730993,"Sim 4"
2,4,0.331812227831834,0.577908788636802,"Sim 4"
3,4,0.377540668798145,0.705859388405992,"Sim 4"
4,4,0.425557483188341,0.86213860387233,"Sim 4"
5,4,0.47502081252106,1.05301846868602,"Sim 4"
6,4,0.52497918747894,1.28615966204671,"Sim 4"
7,4,0.574442516811659,1.5709189586582,"Sim 4"
8,4,0.622459331201855,1.91872474895122,"Sim 4"
9,4,0.668187772168166,2.34353570051921,"Sim 4"
10,4,0.710949502625004,2.86240096846098,"Sim 4"
11,4,0.750260105595118,3.49614443783859,"Sim 4"
12,4,0.785834983042559,4.27020045930239,"Sim 4"
13,4,0.817574476193644,5.21563461888876,"Sim 4"
14,4,0.845534734916465,6.37039050906639,"Sim 4"
15,4,0.869891525637002,7.78081253833106,"Sim 4"
16,4,0.890903178804387,9.50350589504479,"Sim 4"
17,4,0.908877038985144,11.6076083123991,"Sim 4"
18,4,0.924141819978756,14.1775648084072,"Sim 4"
19,4,0.937026643943004,17.3165167609831,"Sim 4"
20,4,0.947846436921582,21.1504413335916,"Sim 4"
1,5,0.289050497374996,0.430137907028175,"Sim 4"
2,5,0.331812227831834,0.525371626033456,"Sim 4"
3,5,0.377540668798145,0.641690353096357,"Sim 4"
4,5,0.425557483188341,0.783762367156663,"Sim 4"
5,5,0.47502081252106,0.957289516987292,"Sim 4"
6,5,0.52497918747894,1.1692360564061,"Sim 4"
7,5,0.574442516811659,1.42810814423473,"Sim 4"
8,5,0.622459331201855,1.74429522631929,"Sim 4"
9,5,0.668187772168166,2.130487000472,"Sim 4"
10,5,0.710949502625004,2.60218269860089,"Sim 4"
11,5,0.750260105595118,3.17831312530781,"Sim 4"
12,5,0.785834983042559,3.88200041754762,"Sim 4"
13,5,0.817574476193644,4.7414860171716,"Sim 4"
14,5,0.845534734916465,5.79126409915127,"Sim 4"
15,5,0.869891525637002,7.07346594393733,"Sim 4"
16,5,0.890903178804387,8.63955081367708,"Sim 4"
17,5,0.908877038985144,10.5523711930901,"Sim 4"
18,5,0.924141819978756,12.8886952803702,"Sim 4"
19,5,0.937026643943004,15.7422879645301,"Sim 4"
20,5,0.947846436921582,19.2276739396287,"Sim 4"
1,6,0.289050497374996,0.387124116325358,"Sim 4"
2,6,0.331812227831834,0.47283446343011,"Sim 4"
3,6,0.377540668798145,0.577521317786721,"Sim 4"
4,6,0.425557483188341,0.705386130440997,"Sim 4"
5,6,0.47502081252106,0.861560565288563,"Sim 4"
6,6,0.52497918747894,1.05231245076549,"Sim 4"
7,6,0.574442516811659,1.28529732981125,"Sim 4"
8,6,0.622459331201855,1.56986570368737,"Sim 4"
9,6,0.668187772168166,1.9174383004248,"Sim 4"
10,6,0.710949502625004,2.3419644287408,"Sim 4"
11,6,0.750260105595118,2.86048181277702,"Sim 4"
12,6,0.785834983042559,3.49380037579286,"Sim 4"
13,6,0.817574476193644,4.26733741545444,"Sim 4"
14,6,0.845534734916465,5.21213768923614,"Sim 4"
15,6,0.869891525637002,6.36611934954359,"Sim 4"
16,6,0.890903178804387,7.77559573230938,"Sim 4"
17,6,0.908877038985144,9.49713407378112,"Sim 4"
18,6,0.924141819978756,11.5998257523332,"Sim 4"
19,6,0.937026643943004,14.1680591680771,"Sim 4"
20,6,0.947846436921582,17.3049065456659,"Sim 4"
1,7,0.289050497374996,0.34411032562254,"Sim 4"
2,7,0.331812227831834,0.420297300826765,"Sim 4"
3,7,0.377540668798145,0.513352282477085,"Sim 4"
4,7,0.425557483188341,0.627009893725331,"Sim 4"
5,7,0.47502081252106,0.765831613589834,"Sim 4"
6,7,0.52497918747894,0.935388845124877,"Sim 4"
7,7,0.574442516811659,1.14248651538778,"Sim 4"
8,7,0.622459331201855,1.39543618105544,"Sim 4"
9,7,0.668187772168166,1.7043896003776,"Sim 4"
10,7,0.710949502625004,2.08174615888071,"Sim 4"
11,7,0.750260105595118,2.54265050024624,"Sim 4"
12,7,0.785834983042559,3.1056003340381,"Sim 4"
13,7,0.817574476193644,3.79318881373728,"Sim 4"
14,7,0.845534734916465,4.63301127932101,"Sim 4"
15,7,0.869891525637002,5.65877275514986,"Sim 4"
16,7,0.890903178804387,6.91164065094167,"Sim 4"
17,7,0.908877038985144,8.4418969544721,"Sim 4"
18,7,0.924141819978756,10.3109562242962,"Sim 4"
19,7,0.937026643943004,12.5938303716241,"Sim 4"
20,7,0.947846436921582,15.382139151703,"Sim 4"
1,8,0.289050497374996,0.301096534919723,"Sim 4"
2,8,0.331812227831834,0.367760138223419,"Sim 4"
3,8,0.377540668798145,0.44918324716745,"Sim 4"
4,8,0.425557483188341,0.548633657009664,"Sim 4"
5,8,0.47502081252106,0.670102661891105,"Sim 4"
6,8,0.52497918747894,0.818465239484267,"Sim 4"
7,8,0.574442516811659,0.999675700964308,"Sim 4"
8,8,0.622459331201855,1.22100665842351,"Sim 4"
9,8,0.668187772168166,1.4913409003304,"Sim 4"
10,8,0.710949502625004,1.82152788902063,"Sim 4"
11,8,0.750260105595118,2.22481918771546,"Sim 4"
12,8,0.785834983042559,2.71740029228334,"Sim 4"
13,8,0.817574476193644,3.31904021202012,"Sim 4"
14,8,0.845534734916465,4.05388486940589,"Sim 4"
15,8,0.869891525637002,4.95142616075613,"Sim 4"
16,8,0.890903178804387,6.04768556957396,"Sim 4"
17,8,0.908877038985144,7.38665983516309,"Sim 4"
18,8,0.924141819978756,9.02208669625914,"Sim 4"
19,8,0.937026643943004,11.0196015751711,"Sim 4"
20,8,0.947846436921582,13.4593717577401,"Sim 4"
1,9,0.289050497374996,0.258082744216905,"Sim 4"
2,9,0.331812227831834,0.315222975620074,"Sim 4"
3,9,0.377540668798145,0.385014211857814,"Sim 4"
4,9,0.425557483188341,0.470257420293998,"Sim 4"
5,9,0.47502081252106,0.574373710192375,"Sim 4"
6,9,0.52497918747894,0.701541633843657,"Sim 4"
7,9,0.574442516811659,0.856864886540835,"Sim 4"
8,9,0.622459331201855,1.04657713579158,"Sim 4"
9,9,0.668187772168166,1.2782922002832,"Sim 4"
10,9,0.710949502625004,1.56130961916054,"Sim 4"
11,9,0.750260105595118,1.90698787518468,"Sim 4"
12,9,0.785834983042559,2.32920025052857,"Sim 4"
13,9,0.817574476193644,2.84489161030296,"Sim 4"
14,9,0.845534734916465,3.47475845949076,"Sim 4"
15,9,0.869891525637002,4.2440795663624,"Sim 4"
16,9,0.890903178804387,5.18373048820625,"Sim 4"
17,9,0.908877038985144,6.33142271585408,"Sim 4"
18,9,0.924141819978756,7.73321716822212,"Sim 4"
19,9,0.937026643943004,9.44537277871808,"Sim 4"
20,9,0.947846436921582,11.5366043637772,"Sim 4"
